date,market,TSLA,NVDA,WMT,F,AAPL,GOOG,MSTR,PG,GLD,AMZN,XOM,BRK-B,BRK-A,XLK,BA,JPM,CAT,TGT,DAL,UAL,AAL,LUV,ALK,JNK,VCIT,rf,AAL_price,AAPL_price,ALK_price,AMZN_price,BA_price,BRK-A_price,BRK-B_price,CAT_price,DAL_price,F_price,GLD_price,GOOG_price,JNK_price,JPM_price,LUV_price,MSTR_price,NVDA_price,PG_price,market_price,TGT_price,TSLA_price,UAL_price,VCIT_price,WMT_price,XLK_price,XOM_price
2024-03-22,0.022321181581387517,0.044384631544618136,0.0734541881538382,0.0031310735561937975,0.07048084058855553,-0.001969737538856653,0.06752478907402182,-0.1455148818487384,0.0017350724844080734,0.003204643573846422,0.025513111999530436,0.01995139056969375,0.008502195817970959,0.007936790404669436,0.022499889970560405,0.03462448565433052,0.03321082104640127,0.03210632187008877,0.02685430696943203,0.05728206319444684,0.06533705544717705,0.06160455976556012,0.003527228688004369,0.036144606000125146,0.007948537162366653,0.008273707548120512,0.0010038461134983944,14.819999694824219,170.56907653808594,39.560001373291016,178.8699951171875,188.85000610351562,623040,411.6000061035156,347.3467712402344,44.326969146728516,11.270605087280273,200.35000610351562,150.44357299804688,81.96475982666016,186.5638427734375,27.11929702758789,152.3000030517578,94.2358169555664,152.40577697753906,507.5191955566406,154.95843505859375,170.8300018310547,46.470001220703125,72.5162124633789,59.545589447021484,103.5135726928711,105.42198181152344
2024-03-28,0.0035687078636585934,0.029034662541205014,-0.041712149694328904,-0.011499969986262903,0.028659970827763503,-0.004643502679047118,0.0032286725351362566,0.11921201731306463,0.0036495557447813187,0.026803069396528878,0.008441939994663139,0.02423130337743795,0.02167148391128282,0.01829738058551622,-0.007812949711340833,0.02192215650434859,0.018716331737038683,0.023233199427264095,0.05088063874865645,0.05001089065975539,0.03034215214920044,0.03576253019968734,0.02601080493183372,0.08670374585708562,9.461724230530599e-4,9.947558324201466e-4,0.0010005769362816444,15.350000381469727,169.77703857421875,42.9900016784668,180.3800048828125,192.99000549316406,634440,420.5199890136719,355.416748046875,46.543800354003906,11.593620300292969,205.72000122070312,150.92930603027344,82.04231262207031,190.05563354492188,27.824691772460938,170.45599365234375,90.30503845214844,152.9619903564453,509.33038330078125,162.8428192138672,175.7899932861328,47.880001068115234,72.588348388671875,58.860816955566406,102.70482635498047,107.97649383544922
2024-04-05,-0.008870840273226599,-0.06194891521454704,-0.02598605900986295,-0.005318207830066202,0,-0.011079846435197771,0.011033733371629495,-0.1557938749283413,-0.037904469611852676,0.04579038553883352,0.026000678093191176,0.044132866567109685,-0.00451820114649204,-0.005020175272681393,-0.008738626180727072,-0.051038944106691186,-0.008478432716314765,0.03512258318009431,-0.030697989433537076,-0.03781077532021904,-0.09795326517921632,-0.10358306925564076,-0.029119589650560274,-0.011863273233737148,-0.008247771645378932,-0.008551443616450993,0.0010028846447284405,13.760000228881836,167.89593505859375,42.47999954223633,185.07000732421875,183.13999938964844,631255,418.6199951171875,367.89990234375,44.78394317626953,11.593620300292969,215.13999938964844,152.59461975097656,81.36564636230469,188.4442596435547,27.014448165893555,143.89999389648438,87.95836639404297,147.16404724121094,504.81219482421875,157.8438720703125,164.89999389648438,43.189998626708984,71.96761322021484,58.54778289794922,101.80732727050781,112.74180603027344
2024-04-12,-0.014620940090387391,0.03729538740392013,0.00202239957588235,0.004845467961519301,-0.05045171456417119,0.04110139315480876,0.034104096009365925,0.028200130850218885,-0.0049326339257339535,0.008134238193570509,0.005727549125433162,-0.008239329880017299,-0.03669195339621234,-0.0366951548898623,-0.00498924992262495,-0.07420550607831211,-0.07424685723743296,-0.03603986746458665,-0.032892981515896036,0.017368632388749417,-0.03218336267296973,-0.04433143896837943,-0.02822884217160193,-0.027777785261097976,-0.005004708029943128,-0.009053487995628884,0.001005769234437209,13.149999618530273,174.79669189453125,41.29999923706055,186.1300048828125,169.5500030517578,608091,403.260009765625,354.6408386230469,45.5617790222168,11.008702278137207,216.88999938964844,157.79872131347656,80.95843505859375,174.45286560058594,26.251861572265625,147.95799255371094,88.1362533569336,146.43814086914062,497.4313659667969,152.65191650390625,171.0500030517578,41.79999923706055,71.31605529785156,58.83147430419922,101.29938507080078,111.8128890991211
2024-04-19,-0.03071350862472133,-0.14030984841747052,-0.13591711358750436,-0.010143027786095438,-0.037272097163926876,-0.0654205028232786,-0.021797714586195838,-0.20645717688977805,0.024664347184580215,0.019088014206735338,-0.061784772461809134,-0.004070747585605661,0.004513159655226806,0.005185079206895038,-0.0627494019399567,0.0015924757747041163,0.01646723857540433,-0.026467207148242133,0.013122993591888843,0.015151610294491302,0.22918665085909629,0.07300380730005429,0.06681204597423229,0.08983048796629256,-0.004708999316206053,-0.007232599642815085,0.0010086538241459774,14.109999656677246,163.3614044189453,45.0099983215332,174.6300048828125,169.82000732421875,611244,405.0799865722656,345.2544860839844,46.252113342285156,10.598384857177734,221.02999877929688,154.35906982421875,80.57720184326172,177.32562255859375,28.005802154541016,117.41100311279297,76.15702819824219,150.04994201660156,482.15350341796875,154.65516662597656,147.0500030517578,51.380001068115234,70.80025482177734,58.234745025634766,94.94290924072266,111.35772705078125
2024-04-26,0.026456076337000756,0.1444405970321474,0.15137796289220629,0.010583006335235456,0.05354221623775368,0.02606067801084122,0.11539939004016975,0.09221455563753889,0.01991910855689416,-0.019952059387707166,0.028574644075189726,-0.016015957927853597,-0.00735652356949601,-0.007074098068856283,0.03791638250172347,-0.015310363863968779,0.041388540197012214,-0.03180522321561552,-0.021152720823017668,0.049400752875490506,0.028415707553939296,-0.016300464056176356,-0.07998634621312417,-0.023328133219641,0.007849421692074365,0.0021728609835569568,0.0010073076761685886,13.880000114440918,167.61871337890625,43.959999084472656,179.6199951171875,167.22000122070312,606920,402.1000061035156,334.2735900878906,48.53700256347656,11.16584587097168,216.6199951171875,172.17201232910156,81.209686279296875,184.6648712158203,25.76572036743164,128.23800659179688,87.6855239868164,153.03880310058594,494.9093933105469,151.3837890625,168.2899932861328,52.84000015258789,70.95409393310547,58.851043701171875,98.54280090332031,109.57422637939453
2024-05-03,0.005961513310165811,0.07665345338353169,0.012013364172660967,-0.005651744864089037,-0.0281470192184341,0.08316595448727626,-0.02705986148758377,-0.04629675902756314,0.019654020404303196,-0.016895893665496264,0.036688630307445624,-0.016615939451249284,-0.0030589678379946417,-0.006458841362947387,0.013611431595758505,0.07517038615996263,-0.01540150106629401,-0.019308024292195025,-0.04066993458781942,0.03265233559714309,-0.02252079150780817,-0.0021613640290952807,-0.03255652782089824,-0.029117352273762664,0.011597363325177579,0.01462114096683953,0.0010067307949066162,13.850000381469727,181.5588836669922,42.68000030517578,186.2100067138672,179.7899932861328,603000,400.8699951171875,327.8194274902344,50.121849060058594,10.851560592651367,212.9600067138672,167.5130615234375,82.15150451660156,181.8207550048828,24.926877975463867,122.3010025024414,88.738922119140625,156.046630859375,497.85980224609375,145.22702026367188,181.19000244140625,51.650001525878906,71.99152374267578,58.5184326171875,99.88410949707031,107.75354766845703
2024-05-10,0.018678400649263516,-0.07020255560080668,0.01226504119785532,0.01453280831819237,-0.02368252362355372,-4.4576511792138174e-4,0.007692836015148696,-0.034774906946166806,0.014532391378153209,0.02700037480617512,0.006820197453853094,0.016896693893916792,0.02788932275291134,0.031509121061359835,0.014761675250782647,-0.007119410573978802,0.04335745675596403,0.05357100134267534,0.032206970708365645,0.020368529391036283,0.020716353595616077,0.03971113515609748,0.04627158460533254,0.025304545656867017,-0.0026519902650151694,-0.001766094857468814,0.0010082692366379957,14.399999618530273,181.4779510498047,43.7599983215332,187.47999572753906,178.50999450683594,622000,412.04998779296875,345.38104248046875,51.142757415771484,10.594568252563477,218.7100067138672,168.8017120361328,81.93363952636719,189.70404052734375,26.080284118652344,118.0479965209961,89.82730865478516,158.31436157226562,507.1590270996094,149.9043426513672,168.47000122070312,52.720001220703125,71.8643798828125,59.36886978149414,101.35856628417969,109.57422637939453
2024-05-17,0.016530827801424897,0.053362648709112115,0.02893914434919087,0.06894844778960207,0.02418677835777694,0.03725757753983139,0.04110647155019498,0.3422506236271461,0.004734711029763972,0.022632695333040465,-0.014828242173298256,0.02248004872263576,0.011867527710968995,0.01185691318327975,0.03055391422229281,0.036076425071872587,0.030286241385844903,0.0041714358522231265,-0.011633293570698533,0.0038095687051173943,0.04267829946704227,0.022916661975560304,0.018274877537557854,-0.010740343327997448,0.004998600455191848,0.008089043387864647,0.0010076922636765699,14.729999542236328,188.2393798828125,43.290000915527344,184.6999969482422,184.9499969482422,629375,416.94000244140625,346.82177734375,51.337589263916016,10.85081672668457,223.66000366210938,175.7405548095703,82.34319305419922,195.449462890625,26.55689811706543,158.4499969482422,92.42683410644531,159.06393432617188,515.54278564453125,148.16046142578125,177.4600067138672,54.970001220703125,72.44569396972656,63.46226119995117,104.4554672241211,112.03746032714844
2024-05-24,-1.88240241431048e-5,0.01003042213430616,0.15127759383948414,0.011291305955891229,-0.009772009014664018,5.793398039113384e-4,-0.0054147952481707895,0.0633259499860317,-0.01377947959472825,-0.03460612253613815,-0.021386015232848554,-0.05198912847921966,-0.02285700274258562,-0.02141012909632567,0.015909504413313513,-0.05639358122671423,-0.01992282599327222,-0.020686591833487977,-0.09304938369761662,-0.016318739387692238,-0.058941269902073934,-0.06042087014982467,-0.036611653293437074,-0.013629016865561394,-0.0022225749236510772,-0.0025077925549111812,0.0010086538241459774,13.84000015258789,188.3484344482422,42.70000076293945,180.75,174.52000427246094,615900,407.4100036621094,339.647216796875,50.49982452392578,10.744782447814941,215.9199981689453,174.78895568847656,82.1601791381836,191.55555725097656,25.584606170654297,168.48399353027344,106.40894317626953,156.8721160888672,515.5330810546875,134.3742218017578,179.24000549316406,51.72999954223633,72.2640151977539,64.1788330078125,106.11730194091797,106.21273040771484
2024-05-31,-0.003910024680062518,-0.006471789927241511,0.029717650805718865,0.005812377675448399,-0.00246708869421719,0.011948699257420925,-0.013440717299191274,-0.09517217669961697,-0.004778338122695236,-0.002871411274755542,-0.02384507639609268,0.03385644450334602,0.017157139421083656,0.018671862315310817,-0.02337456584787112,0.017705685664931137,0.00956595958908002,-0.02975059211684916,0.07525990623355949,-0.015817980445416158,0.024357281024170563,-0.16907515366973047,0,-0.01592506541044314,7.426943088610916e-4,0.001131359661833642,0.0010086538241459774,11.5,190.5989532470703,42.02000045776367,176.44000244140625,177.61000061035156,627400,414.3999938964844,329.5425109863281,49.701019287109375,10.718274116516113,215.3000030517578,172.43966674804688,82.22119903564453,193.38796997070312,25.584606170654297,152.44900512695312,109.5711669921875,156.12252807617188,513.517333984375,144.48721313476562,178.0800018310547,52.9900016784668,72.34577178955078,64.55186462402344,103.63685607910156,109.8087158203125
2024-06-07,0.012591002901538362,-0.003369306476562417,0.1026607412820979,0.0018247377183298052,0.0016487341983331127,0.02413511771948218,0.011439158602340349,0.04703861454696057,0.015315424321756144,-0.01718530838735155,0.044547724447928205,-0.03846153311700362,-0.00164090899082181,-0.008143130379343333,0.025885000541082226,0.0711108881223459,-0.013226105924676212,-0.028299712301275814,-0.06506163089809669,-0.011368025233896795,1.886831707209602e-4,0,0.03390465957869049,-0.030461655529572473,0.0011829935834035687,0.002633797714844288,0.0010073076761685886,11.5,195.19908142089844,40.7400016784668,184.3000030517578,190.24000549316406,622291,413.7200012207031,320.216552734375,49.136016845703125,10.735945701599121,211.60000610351562,174.4122314453125,82.31846618652344,190.8302001953125,26.452043533325195,159.6199951171875,120.81982421875,158.51361083984375,519.9830322265625,135.08663940429688,177.47999572753906,53,72.53631591796875,64.6696548461914,106.31949615478516,105.5853042602539
2024-06-14,0.01642310105803202,0.002986245165965018,0.09101675059307546,0.017304318906854244,-0.03621386894284717,0.07923226042122744,0.014907771288192428,-0.06306223888370133,-0.0016162338804976972,0.019517908813306173,-0.003472595654101518,-0.032283839683243554,-0.01977180859432892,-0.018304940935992997,0.05598324395614118,-0.0681770439770576,-0.030857616129154053,-0.022709355775014872,-0.03315054109109217,-0.03409997832417955,-0.062452856099830534,-0.019130458002505124,0.022702689528758313,-0.010063815182138725,0.0023423382009011284,0.011689322512379752,0.0010076922636765699,11.279999732971191,210.66514587402344,40.33000183105469,183.66000366210938,177.27000427246094,610900,405.5400085449219,312.94464111328125,47.460479736328125,10.347155570983887,215.72999572753906,177.0123291015625,82.51128387451172,184.94163513183594,27.052576065063477,149.5540008544922,131.8164520263672,158.25741577148438,528.52276611328125,130.6084442138672,178.00999450683594,49.689998626708984,73.38421630859375,65.7887191772461,112.2716064453125,102.17660522460938
2024-06-21,0.006423601307123938,0.028088310512295322,-0.040263937158304564,0.013279510206296807,0.011101608613410363,-0.02353059878890218,0.010595758179692938,-0.007876711874530096,0.008813429959124708,-0.004403638655062214,0.029511042474532623,0.015122278960480351,0.010060626538191952,0.006713046325094174,0.0032504139806399657,-0.004005227600581085,0.013004508538749127,0.01981526285353752,0.03520825556936069,0.013546780608094888,-0.030388375191492956,-0.0070921919858044635,0.005586765487764822,0.021076083201825746,0.004460967298969054,-0.0017395434020861522,0.0010028846447284405,11.199999809265137,205.70806884765625,41.18000030517578,189.0800018310547,176.55999755859375,615001,409.6199951171875,319.1457214355469,48.103416442871094,10.46202564239502,214.77999877929688,178.88790893554688,82.879364013671875,187.34671020507812,27.203712463378906,148.37600708007812,126.50900268554688,159.65220642089844,531.91778564453125,135.20693969726562,183.00999450683594,48.18000030517578,73.256561279296875,66.66236114501953,112.63653564453125,103.72174835205078
2024-06-28,-5.327632166414187e-4,0.08125244971482215,-0.023939276029822598,-0.0029449838965506236,0.05912164641230366,0.015084987453717336,0.017530369089762354,-0.07162887174682764,-0.01985001004017317,0.0010708433226849223,0.022054147073000685,0.03936442300881282,-0.006884447433802565,-0.004487797580816966,-0.007806822990977236,0.030867676844147818,0.03036157327189848,0.016044342927127753,0.013070536000655553,-0.03928708451103413,0.009962630535408357,0.011607153272750637,0.008815235392194198,-0.01894120382507236,-0.0031721881396616913,-0.005227099181785544,0.0010024999655210054,11.329999923706055,208.81117248535156,40.400001525878906,193.25,182.00999450683594,612241,406.79998779296875,324.2662048339844,46.21357345581055,11.080557823181152,215.00999450683594,182.0238800048828,82.616455078125,193.03485107421875,27.443519592285156,137.7480010986328,123.48046875,156.4831085205078,531.6343994140625,136.9741668701172,197.8800048828125,48.65999984741211,72.87364196777344,66.4660415649414,111.7572021484375,107.80469512939453
2024-07-05,0.019146646877064466,0.2710733680313726,0.01853649145076086,0.03441145650452371,0.023923454447603687,0.07463669692953023,0.04655985853772737,-0.06951827940837796,0.0017584117913147512,0.027533595275530676,0.03492884864165591,-0.015201508091512217,0.010742442885690595,0.010296598888346331,0.029394862454465542,0.015493694903182087,0.018119188676196663,-0.01425977278363344,-0.016144392746631042,-0.02993253353326819,-0.03411425919888067,-0.025595760265298195,-0.05837121362706443,-0.051237614273312526,0.009110323820837651,0.010534989919065652,0.0010048076739678016,11.039999961853027,224.39614868164062,38.33000183105469,200,184.8300018310547,618545,411.1700134277344,319.6422424316406,44.830284118652344,11.345643043518066,220.92999267578125,190.49888610839844,83.3691177368164,196.53248596191406,25.84160804748535,128.1719970703125,125.76936340332031,156.75827026367188,541.81341552734375,134.76280212402344,251.52000427246094,47,73.64136505126953,68.75323486328125,115.04228973388672,106.16590118408203
2024-07-12,0.009645974443597494,-0.013080504488851452,0.02710016874896337,-0.0114220255971621,0.09267911312727017,0.018556202743011507,-0.026984825626264808,0.08975437744348724,0.00847389984338065,0.009867415049298112,-0.02754997253417968,-8.820458116226559e-4,0.032273727607337266,0.03387789085676873,0.003950573595830287,-0.013634173280831163,7.323008088615524e-4,0.022049473378793705,0.04943378003275667,-0.052151507957375776,-0.048510612325465385,-0.03260866466677248,0.021900520687060387,0.0020870861606014923,0.006871927035970282,0.008324837103946381,9.996153758122372e-4,10.680000305175781,228.56008911132812,38.40999984741211,194.49000549316406,182.30999755859375,639500,424.44000244140625,326.690185546875,42.49231719970703,12.397147178649902,223.11000061035156,185.35830688476562,83.94202423095703,196.67640686035156,26.40755271911621,139.67599487304688,129.177734375,158.0866241455078,547.03973388671875,141.4246368408203,248.22999572753906,44.720001220703125,74.2544174194336,67.96793365478516,115.49677276611328,106.07225799560547
2024-07-19,-0.01964307849677871,-0.03637754878426669,-0.08751171774595923,0.021808137287927742,-0.00356387022705984,-0.027023320916322757,-0.03956529176608925,0.27330402239243434,0.014165910177875052,-0.006185311635683255,-0.05840917419661873,0.02471973342929279,0.023631134486861827,0.019609069585613703,-0.0553037564819463,-0.014480826202633024,0.023616642686986156,0.03587721382862408,-0.020412142110751486,0.04172417427394981,0.07177994179004155,-0.009363331330736413,-0.012713393117870786,-0.01249673377097571,-3.150207740113542e-4,-0.004929066263899662,9.986538153428299e-4,10.579999923706055,222.38363647460938,37.93000030517578,183.1300048828125,179.6699981689453,652040,434.4700012207031,338.4109191894531,44.26527404785156,12.352965354919434,221.72999572753906,178.02455139160156,83.91558074951172,201.3212432861328,26.071823120117188,177.85000610351562,117.8731689453125,160.32606506347656,536.294189453125,138.53785705566406,239.1999969482422,47.93000030517578,73.88841247558594,69.45018768310547,109.10936737060547,108.6943359375
